article_url,article_title,article_summary,publish_date,article_authors,timestamp,Category,checked
https://www.kshb.com/news/local-news/kansas-nonprofit-helps-family-of-13-year-old-missing-boy-found-dead-in-bates-county,Kansas nonprofit helps family of 13-year-old missing boy found dead in Bates County,"KSHB 41 News reporter Braden Bates covers parts of Jackson County, Missouri, including Lee's Summit.
The family of 13-year-old Airen Andula, whose body was found in a Missouri ravine days before Christmas, is getting help from a Kansas nonprofit as they deal with their devastating loss.
Kansas nonprofit helps family of 13-year-old missing boy found dead in Bates County Police later said they found Andula's body in Bates County, Missouri.
KSHB 41 reached out to the Kansas City, Kansas Police Department by phone and email during the week and weekend.
If you would like to donate to the Andula family through Sammie's Toy Drive, click here.",2025-12-27 22:30:43-06:00,"['Braden Bates', 'www.kshb.com', 'braden-bates']",1766983504.220859,Mobile,True
https://www.cbsnews.com/chicago/news/1-man-killed-3-wounded-mass-shooting-chicago-river-north/,"1 man killed, 3 wounded in mass shooting in Chicago's River North district","Chicago police on Sunday morning were investigating a deadly mass shooting in the city's River North district.
The shooting happened at 2:35 a.m. in the 400 block of North LaSalle Drive, near Hubbard Street.
Police said the victims were getting into a car when four unidentified suspects approached them on foot, pulled out guns, and opened fire.
A 34-year-old man suffered multiple gunshot wounds to his body and was taken to Northwestern Memorial Hospital, where he died.
A 36-year-old man was shot in the chest, a 43-year-old man was shot in the back, and a 35-year-old man suffered multiple gunshot wounds throughout his body.",2025-12-28 06:45:00-06:00,"['Asal  Rezaei', 'Marissa  Sulek']",1766983507.8948565,Other,True
https://www.kcrg.com/2025/12/25/boy-sends-600-holiday-cards-nearly-4000-treats-dads-national-guard-unit-syria/,"Boy sends 600 holiday cards, nearly 4,000 treats to dad’s National Guard unit in Syria","ANAMOSA, Iowa (KCRG) - Oliver Young hasn’t seen his dad, Sergeant First Class Robert Young, in seven months - that’s when his National Guard unit was deployed to Syria.
Young’s second deployment since Oliver was born and his third in his 20 years with the Iowa Army National Guard.
Young does his best to call twice a day, it’s a difficult nine-hour time difference for the second grader.
To brighten up the Christmas season, Oliver decided to send cards and treats to his dad’s unit.
His message - after a shy look up at his mom... “Merry Christmas, soldiers.” A Merry Christmas - and another day closer to a family being together again.",2025-12-25 00:00:00,['Jocelyn Peshia'],1766983513.6458158,Other,True
https://www.khou.com/article/news/local/houston-theft-canada-family-passport/285-8e4e9d48-d61b-4c47-a062-76d9468322bf,Houston restaurant parking lot theft leaves Canadian family unable to return home,"HOUSTON — A Canadian family visiting the U.S. for the holidays is seeking help after thieves stole nearly all of their belongings, including their passports, leaving them stranded far from home.
“Our planning is from arriving in Dallas through Houston to San Antonio, Austin, see Big Bend, New Mexico and fly back from New Mexico,” Shih said.
Those plans unraveled on Christmas Eve while the family was dining at a dumpling restaurant in Houston.
Shih said they parked their car in a nearby lot after seeing a sign indicating restaurant customers were allowed to park there.
“Oh my God, it was smashed.” The thieves took all of the family’s luggage along with laptops, tablets, a cellphone, credit cards and all four of their Canadian passports, Shih said.",2025-12-26 16:47:00,['Trason Bragg'],1766983517.147107,Other,True
https://www.news5cleveland.com/news/local-news/hero-siblings-in-ashland-speak-out-after-saving-bus-driver-in-distress,Hero siblings in Ashland speak out after saving bus driver in distress,"Two heroic students in Ashland helped save a bus driver in distress Friday morning.
In a video, Catrina is seen asking the bus driver if she was okay, to which the driver shakes her head ""no.""
and she pointed at her throat, and then I ran back there and got the older kids,"" Catrina said.
He then uses the bus radio to call their school and ask for assistance.
""Bus driver is not breathing.""",2025-12-24 17:43:00-05:00,"['Mercy Sackor', 'mercy-sackor']",1766983522.8552978,Other,True
https://www.cbsnews.com/minnesota/news/wyoming-minnesota-m-health-fairview-lakes-hospital-security-guard-attack/,"Hospital security guard attacked by a patient on Christmas has died from her injuries, officials say","Police in Wyoming, Minnesota, said on Saturday that a hospital security guard, Andrea Merrell, who was involved in a confrontation on Christmas, has died due to injuries sustained from the incident.
She was attacked, police say, by a patient while on duty at M Health Fairview Lakes Medical Center.
""There wasn't really anybody that couldn't get along with Andrea,"" Velasquez said.
An ER patient is accused of attacking Merrell inside the medical center on Christmas Day, leading to a confrontation with a police officer outside the facility.
Merrell was transported to Regions Hospital in St. Paul, about 30 miles south of Wyoming, before she ultimately died on Saturday.",2025-12-26 09:52:00-06:00,['WCCO  Staff'],1766983526.3211827,Other,True
https://www.azfamily.com/2025/12/26/christmas-miracle-flagstaff-man-reunited-with-stolen-dog-5-years-later/,Christmas Miracle: Flagstaff man reunited with stolen dog 5 years later,"FLAGSTAFF, AZ (AZFamily) — A Flagstaff man received an unexpected Christmas gift when his dog was found five years after she was stolen from his workplace.
Arron Bailey Stump was reunited with Olive, his French bulldog, two weeks before Christmas after her microchip was scanned at Babbitt Ranch, about 45 minutes north of Flagstaff.
Stump got Olive in 2017 and took her to work with him daily.
After five years of waiting, Stump received an email notifying him that Olive’s microchip had been scanned.
“I called the lady and I said, ‘Hey my name is Arron Stump, do you have my dog?’ And she goes, ‘I have Olive right here,’” he said.",2025-12-26 00:00:00,['Mason Carroll'],1766983532.885798,Other,True
https://www.cbsnews.com/sanfrancisco/news/san-francisco-sunset-district-sideshow-destructive/,"Sideshow turns destructive in San Francisco's Sunset District, leaving neighbors shaken","A predawn sideshow in San Francisco's typically quiet Sunset District spiraled into chaos Saturday morning, leaving a rented U-Haul truck burned, a nearby vehicle damaged and neighbors angry over what they described as a delayed police response.
The sideshow erupted around 4:30 a.m. at two intersections just one block apart — Kirkham Street and the Lower Great Highway, and Kirkham Street and 48th Avenue — according to witnesses.
The U-Haul moving truck was set on fire near the intersection of Kirkham Street and 48th Avenue.
Newly appointed District 4 Supervisor Alan Wong met with neighbors Saturday afternoon to address concerns and discuss possible solutions.
Officers said they are continuing to investigate and are working to identify additional participants involved in the sideshow.",2025-12-27 20:38:30-08:00,['Da  Lin'],1766983536.7829075,Other,True
https://abc7news.com/post/dog-deaths-reports-abuse-prompt-san-francisco-police-investigation-pet-sitter-popular-rover-app/18326040/,"2 dog deaths, reports of abuse prompt investigation of San Francisco pet sitter from popular app","They're trying to make sense of a case that started with the hiring of a dog sitter from one of the most trusted service apps: Rover.
Felipe Morales-Torres is sounding the alarm about a dog sitter the Lake Merced neighborhood, one he found on the popular service app.
Tran and Amy Dinh left their dog, Aku, with the dog sitter on Dec. 19.
Aku died from complications related to dehydration.
As for the dog sitter, Hallman says there weren't any warning signs on his Rover profile.",2025-12-28 19:50:39+00:00,['Tara Campbell'],1766983542.845372,Mobile,True
https://www.cbsnews.com/losangeles/news/highgrove-deadly-shooting-2006-cold-case-arrest/,Suspect arrested nearly 20 years after Riverside County homicide,"Nearly 20 years after a deadly shooting in Riverside County, authorities have made an arrest in their decades-old cold case investigation.
They had identified Anthony Miera, now 51, as a suspect, but due to insufficient evidence to charge him, the case went cold.
Years later, while being reviewed by cold case investigators, sufficient evidence was discovered that would allow authorities to charge Miera.
He was arrested on Friday, Dec. 26, 2025, with help from the Riverside County District Attorney's Gang Impact Team, the release said.
The case was reopened in August 2025 as part of an ongoing effort to review cold case homicides, the release said.",2025-12-27 22:41:46-08:00,[],1766983554.4981952,Other,True
https://www.cbsnews.com/colorado/news/pilot-passenger-escape-unscathed-plane-crash-northern-colorado/,"Pilot, passenger escape unscathed after small plane crash in Northern Colorado","Two people in Northern Colorado made a lucky escape after their small plane crashed into a field on Saturday morning.
According to the Hudson Fire Protection District, crews were called to the scene of the crash around 9:22 a.m.
The small prop plane took off from Platte Valley Airpark, about three miles northwest of Hudson, and crash landed upside down in a field.
Surprisingly, both occupants were uninjured in the crash and managed to extricate themselves before firefighters arrived.
The department said the crash is under further investigation by the Weld County Sheriff's Office.",2025-12-27 16:49:00-07:00,['Christa  Swanson'],1766983557.5887988,Other,True
https://www.fox13now.com/news/colorado-river-collaborative/could-this-idea-help-solve-some-of-the-colorado-river-water-fights,Could this idea help solve some of the Colorado River water fights?,"SALT LAKE CITY — The president of the Utah State Senate has an idea he thinks could help states along the Colorado River.
In exchange, they'd give up some shares of water along the Colorado River for Utah and other upstream states to use.
He has been pushing the idea for years now, and one California water district has previously expressed some interest in it.
FOX 13 News and the Colorado River Collaborative asked about the status of the Senate President's idea during the recent meetings of the Colorado River Water Users Association in Las Vegas last week, where people seemed at least willing to consider the idea.
The seven states along the Colorado River have been in high-stakes negotiations over the future of the water supply for more than 40 million people.",2025-12-25 15:16:30-07:00,"['Ben Winslow', 'ben-winslow']",1766983565.8738317,Other,True
https://www.eastidahonews.com/2025/12/trumpeter-swans-feasting-on-rotten-potatoes/,Trumpeter swans feasting on rotten potatoes,"Different family groups began leaving every two or three minutes apart with a lone Snow goose joining one of them.
During the recent unusually warm month, hundreds of trumpeters have been feeding on the rotten potatoes on the bench east of Rexburg as well as in fields all the way to Shelley.
With no frost in the ground, the swans find the leftover spuds easy picking as the warm weather also allowed farmers to work the fields.
It appears the swans prefer the rotted potatoes more than wheat, corn or other seeds planted at Deer Parks Wildlife Management Area, west of the Menan Buttes.
There are some species of birds and animals that may be caught by the cold weather, as some of them have not migrated during this warm weather.",2025-12-27 23:53:57+00:00,['Bill Schiess'],1766983573.6336558,Other,True
https://www.ktnv.com/news/crime/police-27-year-old-man-jailed-for-killing-both-his-parents-in-east-las-vegas,Police: 27-year-old man jailed for killing both his parents in east Las Vegas,"LAS VEGAS (KTNV) — A 27-year-old man is jailed for open murder after police say he killed both his parents in an east Las Vegas home on Saturday.
According to information from the Las Vegas Metropolitan Police Department, dispatchers received a 911 call at 11:28 p.m. on Saturday from a man who told them ""he had just killed someone and wanted to harm himself.""
Dispatchers were able to trace the call to the 6400 block of New Brunswick Avenue, in the area of Washington Avenue and Sloan Lane.
While officers were driving to that location, police say the man called again from the area of Stewart Avenue and North Fogg Street.
Bailey was taken to the Clark County Detention Center and booked into jail for two counts of open murder with a deadly weapon, police said.",2025-12-28 13:23:11-08:00,"['Alyssa Roberts', 'www.ktnv.com', 'alyssa-roberts']",1766983579.0637,Other,True
